dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
30 October 2022,4,1,10,18,0,2,1,3,0.3,0.303,0.87,0.1343,registered,139
30 October 2022,4,1,10,19,0,2,1,2,0.5,0.4848,0.68,0.194,registered,109
30 October 2022,4,1,10,20,0,2,1,2,0.3,0.2879,0.81,0.194,registered,76
30 October 2022,4,1,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,registered,60
30 October 2022,4,1,10,22,0,2,1,1,0.3,0.303,0.81,0.1343,registered,64
30 October 2022,4,1,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,registered,36
31 October 2022,4,1,10,0,0,3,1,2,0.3,0.3182,0.81,0.1045,registered,16
31 October 2022,4,1,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,registered,8
31 October 2022,4,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,registered,7
31 October 2022,4,1,10,3,0,3,1,2,0.3,0.3182,0.81,0.1045,registered,3
31 October 2022,4,1,10,4,0,3,1,2,0.3,0.2879,0.87,0.194,registered,5
31 October 2022,4,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,registered,24
31 October 2022,4,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,registered,116
31 October 2022,4,1,10,7,0,3,1,2,0.3,0.303,0.87,0.1343,registered,334
31 October 2022,4,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,registered,615
31 October 2022,4,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,registered,280
31 October 2022,4,1,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,registered,147
31 October 2022,4,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,registered,152
31 October 2022,4,1,10,12,0,3,1,1,0.4,0.4091,0.58,0.194,registered,197
31 October 2022,4,1,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,registered,191
31 October 2022,4,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,registered,179
31 October 2022,4,1,10,15,0,3,1,1,0.42,0.4242,0.54,0.1642,registered,197
31 October 2022,4,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,registered,373
31 October 2022,4,1,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,registered,684
31 October 2022,4,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,registered,556
31 October 2022,4,1,10,19,0,3,1,2,0.4,0.4091,0.5,0.194,registered,383
31 October 2022,4,1,10,20,0,3,1,2,0.4,0.4091,0.5,0.194,registered,259
31 October 2022,4,1,10,21,0,3,1,2,0.4,0.4091,0.5,0.194,registered,180
31 October 2022,4,1,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,registered,147
31 October 2022,4,1,10,23,0,3,1,1,0.36,0.3636,0.57,0.0896,registered,94
01 November 2022,4,1,11,0,0,4,1,1,0.36,0.3636,0.57,0.0896,registered,52
01 November 2022,4,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,registered,22
01 November 2022,4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,registered,10
01 November 2022,4,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,registered,10
01 November 2022,4,1,11,4,0,4,1,2,0.34,0.3485,0.66,0.1045,registered,8
01 November 2022,4,1,11,5,0,4,1,1,0.34,0.3333,0.66,0.1343,registered,39
01 November 2022,4,1,11,6,0,4,1,1,0.34,0.3333,0.61,0.1642,registered,146
01 November 2022,4,1,11,7,0,4,1,2,0.36,0.3485,0.57,0.1642,registered,414
01 November 2022,4,1,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,registered,668
01 November 2022,4,1,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045,registered,310
01 November 2022,4,1,11,10,0,4,1,3,0.36,0.3485,0.62,0.194,registered,133
01 November 2022,4,1,11,11,0,4,1,3,0.36,0.3485,0.62,0.194,registered,156
01 November 2022,4,1,11,12,0,4,1,3,0.38,0.3939,0.62,0.1642,registered,198
01 November 2022,4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,registered,199
01 November 2022,4,1,11,14,0,4,1,2,0.4,0.4091,0.5,0.2239,registered,154
01 November 2022,4,1,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,registered,179
01 November 2022,4,1,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,registered,313
01 November 2022,4,1,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,registered,652
01 November 2022,4,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,registered,628
01 November 2022,4,1,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,registered,424
01 November 2022,4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,registered,280
01 November 2022,4,1,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,registered,238
01 November 2022,4,1,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,registered,175
01 November 2022,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,registered,112
02 November 2022,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,registered,40
02 November 2022,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,registered,19
02 November 2022,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,registered,7
02 November 2022,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,registered,3
02 November 2022,4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,registered,6
02 November 2022,4,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642,registered,25
02 November 2022,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,registered,120
02 November 2022,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,registered,349
02 November 2022,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,registered,656
02 November 2022,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,registered,355
02 November 2022,4,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985,registered,183
02 November 2022,4,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,registered,179
02 November 2022,4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,registered,240
02 November 2022,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,registered,230
02 November 2022,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,registered,199
02 November 2022,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,registered,255
02 November 2022,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,registered,373
02 November 2022,4,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,registered,581
02 November 2022,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,registered,490
02 November 2022,4,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985,registered,336
02 November 2022,4,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179,registered,207
02 November 2022,4,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582,registered,133
02 November 2022,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,registered,135
02 November 2022,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,registered,108
03 November 2022,4,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,registered,99
03 November 2022,4,1,11,1,0,6,0,2,0.34,0.303,0.49,0.3284,registered,83
03 November 2022,4,1,11,2,0,6,0,2,0.34,0.3182,0.49,0.2537,registered,36
03 November 2022,4,1,11,3,0,6,0,2,0.34,0.3182,0.49,0.2537,registered,22
03 November 2022,4,1,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,registered,8
03 November 2022,4,1,11,5,0,6,0,2,0.32,0.303,0.49,0.2537,registered,8
03 November 2022,4,1,11,6,0,6,0,2,0.32,0.3182,0.49,0.194,registered,17
03 November 2022,4,1,11,7,0,6,0,2,0.32,0.303,0.49,0.2537,registered,58
03 November 2022,4,1,11,8,0,6,0,2,0.34,0.303,0.46,0.2985,registered,132
03 November 2022,4,1,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,registered,188
03 November 2022,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.3881,registered,260
03 November 2022,4,1,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881,registered,284
03 November 2022,4,1,11,12,0,6,0,2,0.36,0.3182,0.46,0.4627,registered,320
03 November 2022,4,1,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,registered,339
03 November 2022,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,registered,319
03 November 2022,4,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,registered,331
03 November 2022,4,1,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,registered,292
03 November 2022,4,1,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,registered,298
03 November 2022,4,1,11,18,0,6,0,2,0.36,0.3333,0.46,0.2836,registered,239
03 November 2022,4,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,registered,217
03 November 2022,4,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,registered,158
03 November 2022,4,1,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,registered,135
03 November 2022,4,1,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,registered,133
03 November 2022,4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,registered,133
04 November 2022,4,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,registered,97
04 November 2022,4,1,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,registered,139
04 November 2022,4,1,11,2,0,0,0,1,0.3,0.3333,0.65,0,registered,31
04 November 2022,4,1,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045,registered,10
04 November 2022,4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,registered,7
04 November 2022,4,1,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,registered,5
04 November 2022,4,1,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,registered,14
04 November 2022,4,1,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,registered,39
04 November 2022,4,1,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,registered,115
04 November 2022,4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0,registered,161
04 November 2022,4,1,11,10,0,0,0,1,0.34,0.3333,0.49,0.194,registered,287
04 November 2022,4,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,registered,311
04 November 2022,4,1,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,registered,354
04 November 2022,4,1,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,registered,371
04 November 2022,4,1,11,14,0,0,0,1,0.4,0.4091,0.4,0.194,registered,360
04 November 2022,4,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,registered,300
04 November 2022,4,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,registered,316
04 November 2022,4,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.194,registered,270
04 November 2022,4,1,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,registered,206
04 November 2022,4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,registered,203
04 November 2022,4,1,11,20,0,0,0,1,0.32,0.2879,0.53,0.3582,registered,134
04 November 2022,4,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,registered,71
04 November 2022,4,1,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,registered,64
04 November 2022,4,1,11,23,0,0,0,2,0.3,0.303,0.56,0.1642,registered,41
05 November 2022,4,1,11,0,0,1,1,2,0.3,0.2879,0.56,0.194,registered,20
05 November 2022,4,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,registered,8
05 November 2022,4,1,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,registered,4
05 November 2022,4,1,11,3,0,1,1,2,0.3,0.2879,0.56,0.2239,registered,3
05 November 2022,4,1,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,registered,11
05 November 2022,4,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,registered,38
05 November 2022,4,1,11,6,0,1,1,2,0.3,0.2879,0.49,0.2836,registered,135
05 November 2022,4,1,11,7,0,1,1,2,0.3,0.2879,0.49,0.2537,registered,453
05 November 2022,4,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,registered,629
05 November 2022,4,1,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,registered,239
05 November 2022,4,1,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,registered,112
05 November 2022,4,1,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239,registered,119
05 November 2022,4,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,registered,206
05 November 2022,4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,registered,183
05 November 2022,4,1,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642,registered,165
05 November 2022,4,1,11,15,0,1,1,1,0.38,0.3939,0.4,0.2836,registered,207
05 November 2022,4,1,11,16,0,1,1,1,0.36,0.3333,0.43,0.2836,registered,325
05 November 2022,4,1,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,registered,604
05 November 2022,4,1,11,18,0,1,1,1,0.34,0.3182,0.46,0.2239,registered,523
05 November 2022,4,1,11,19,0,1,1,1,0.32,0.3182,0.49,0.1642,registered,361
05 November 2022,4,1,11,20,0,1,1,1,0.32,0.303,0.49,0.2537,registered,228
05 November 2022,4,1,11,21,0,1,1,1,0.3,0.2879,0.52,0.2836,registered,144
05 November 2022,4,1,11,22,0,1,1,1,0.28,0.2727,0.56,0.194,registered,111
05 November 2022,4,1,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,registered,53
06 November 2022,4,1,11,0,0,2,1,1,0.24,0.2576,0.6,0.1045,registered,18
06 November 2022,4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,registered,8
06 November 2022,4,1,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,registered,2
06 November 2022,4,1,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,registered,4
06 November 2022,4,1,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,registered,7
06 November 2022,4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.194,registered,40
06 November 2022,4,1,11,6,0,2,1,1,0.22,0.2273,0.69,0.1343,registered,143
06 November 2022,4,1,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,registered,378
06 November 2022,4,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,registered,568
06 November 2022,4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,registered,338
06 November 2022,4,1,11,10,0,2,1,1,0.3,0.2879,0.49,0.194,registered,189
06 November 2022,4,1,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,registered,177
06 November 2022,4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,registered,217
06 November 2022,4,1,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,registered,232
06 November 2022,4,1,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,registered,196
06 November 2022,4,1,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,registered,227
06 November 2022,4,1,11,16,0,2,1,1,0.34,0.3333,0.46,0.1642,registered,369
06 November 2022,4,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,registered,597
06 November 2022,4,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,registered,477
06 November 2022,4,1,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,registered,356
06 November 2022,4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,registered,218
06 November 2022,4,1,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,registered,137
06 November 2022,4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,registered,136
06 November 2022,4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,registered,186
07 November 2022,4,1,11,0,0,3,1,2,0.3,0.2879,0.56,0.2836,registered,234
07 November 2022,4,1,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,registered,86
07 November 2022,4,1,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,registered,68
07 November 2022,4,1,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,registered,9
07 November 2022,4,1,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,registered,9
07 November 2022,4,1,11,5,0,3,1,2,0.28,0.2576,0.52,0.3284,registered,27
07 November 2022,4,1,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,registered,115
07 November 2022,4,1,11,7,0,3,1,2,0.26,0.2273,0.56,0.2985,registered,314
07 November 2022,4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,registered,583
07 November 2022,4,1,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,registered,351
07 November 2022,4,1,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,registered,151
07 November 2022,4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,registered,132
07 November 2022,4,1,11,12,0,3,1,2,0.32,0.303,0.53,0.2836,registered,188
07 November 2022,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,registered,158
07 November 2022,4,1,11,14,0,3,1,2,0.32,0.2879,0.53,0.3582,registered,142
07 November 2022,4,1,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,registered,178
07 November 2022,4,1,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,registered,250
07 November 2022,4,1,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,registered,501
07 November 2022,4,1,11,18,0,3,1,2,0.32,0.2879,0.53,0.3582,registered,448
07 November 2022,4,1,11,19,0,3,1,2,0.3,0.2727,0.56,0.2985,registered,302
07 November 2022,4,1,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,registered,249
07 November 2022,4,1,11,21,0,3,1,2,0.32,0.303,0.49,0.2985,registered,121
07 November 2022,4,1,11,22,0,3,1,3,0.3,0.2879,0.56,0.2537,registered,56
07 November 2022,4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,registered,37
08 November 2022,4,1,11,0,0,4,1,3,0.28,0.2727,0.61,0.2239,registered,14
08 November 2022,4,1,11,1,0,4,1,3,0.3,0.2727,0.52,0.3582,registered,11
08 November 2022,4,1,11,2,0,4,1,2,0.3,0.2879,0.49,0.2239,registered,5
08 November 2022,4,1,11,4,0,4,1,2,0.3,0.2879,0.45,0.2836,registered,9
08 November 2022,4,1,11,5,0,4,1,2,0.3,0.2879,0.42,0.2239,registered,35
08 November 2022,4,1,11,6,0,4,1,1,0.3,0.2879,0.39,0.2239,registered,122
08 November 2022,4,1,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,registered,411
08 November 2022,4,1,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,registered,652
08 November 2022,4,1,11,9,0,4,1,1,0.32,0.2879,0.31,0.3582,registered,253
08 November 2022,4,1,11,10,0,4,1,1,0.32,0.303,0.31,0.3284,registered,148
08 November 2022,4,1,11,11,0,4,1,1,0.36,0.3333,0.29,0.3881,registered,155
08 November 2022,4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,registered,202
08 November 2022,4,1,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179,registered,195
08 November 2022,4,1,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,registered,149
08 November 2022,4,1,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,registered,201
08 November 2022,4,1,11,16,0,4,1,1,0.42,0.4242,0.16,0.3881,registered,321
08 November 2022,4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,registered,556
08 November 2022,4,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,registered,491
08 November 2022,4,1,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,registered,359
08 November 2022,4,1,11,20,0,4,1,1,0.38,0.3939,0.29,0.4627,registered,235
08 November 2022,4,1,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,registered,222
08 November 2022,4,1,11,22,0,4,1,1,0.34,0.303,0.42,0.2985,registered,147
08 November 2022,4,1,11,23,0,4,1,1,0.34,0.303,0.46,0.3582,registered,82
09 November 2022,4,1,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,registered,46
09 November 2022,4,1,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,registered,17
09 November 2022,4,1,11,2,0,5,1,1,0.32,0.303,0.53,0.2537,registered,11
09 November 2022,4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,registered,6
09 November 2022,4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,registered,14
09 November 2022,4,1,11,5,0,5,1,1,0.3,0.2879,0.56,0.194,registered,25
09 November 2022,4,1,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045,registered,126
09 November 2022,4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,registered,332
09 November 2022,4,1,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,registered,668
09 November 2022,4,1,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,registered,304
09 November 2022,4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,registered,163
09 November 2022,4,1,11,11,0,5,1,1,0.4,0.4091,0.47,0.2985,registered,185
09 November 2022,4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,registered,214
09 November 2022,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2985,registered,237
09 November 2022,4,1,11,14,0,5,1,1,0.46,0.4545,0.38,0.194,registered,207
09 November 2022,4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,registered,278
09 November 2022,4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,registered,377
09 November 2022,4,1,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,registered,593
09 November 2022,4,1,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,registered,450
09 November 2022,4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,registered,331
09 November 2022,4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,registered,235
09 November 2022,4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0,registered,176
09 November 2022,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,registered,146
09 November 2022,4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,registered,142
10 November 2022,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,registered,106
10 November 2022,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,registered,68
10 November 2022,4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0,registered,42
10 November 2022,4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0,registered,11
10 November 2022,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,registered,4
10 November 2022,4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0,registered,9
10 November 2022,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,registered,11
10 November 2022,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,registered,57
10 November 2022,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0,registered,130
10 November 2022,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,registered,216
10 November 2022,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0,registered,264
10 November 2022,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,registered,323
10 November 2022,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0,registered,348
10 November 2022,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0,registered,383
10 November 2022,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0,registered,347
10 November 2022,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0,registered,351
10 November 2022,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0,registered,378
10 November 2022,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,registered,318
10 November 2022,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,registered,256
10 November 2022,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,registered,228
10 November 2022,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0,registered,153
10 November 2022,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0,registered,169
10 November 2022,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,registered,154
10 November 2022,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,registered,120
11 November 2022,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,registered,110
11 November 2022,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,registered,82
11 November 2022,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,registered,58
11 November 2022,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0,registered,39
11 November 2022,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,registered,6
11 November 2022,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,registered,12
11 November 2022,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,registered,16
11 November 2022,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,registered,56
11 November 2022,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,registered,87
11 November 2022,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0,registered,179
11 November 2022,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,registered,272
11 November 2022,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,registered,324
11 November 2022,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,registered,390
11 November 2022,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,registered,424
11 November 2022,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,registered,362
11 November 2022,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,registered,420
11 November 2022,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,registered,393
11 November 2022,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,registered,342
11 November 2022,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,registered,303
11 November 2022,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,registered,208
11 November 2022,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,registered,146
11 November 2022,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,registered,127
11 November 2022,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,registered,113
11 November 2022,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,registered,93
12 November 2022,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,registered,43
12 November 2022,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,registered,26
12 November 2022,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,registered,14
12 November 2022,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,registered,3
12 November 2022,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,registered,3
12 November 2022,4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0,registered,23
12 November 2022,4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045,registered,64
12 November 2022,4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0,registered,248
12 November 2022,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,registered,490
12 November 2022,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045,registered,337
12 November 2022,4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642,registered,184
12 November 2022,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,registered,255
